query (Chinese),babyface酒吧,ca1226,ca1701,kkmall,lv,八大胡同,百度地图,北京ktv,北京spa,北京按摩,北京奥特莱斯,北京八达岭长城,北京八大胡同,北京暴雨,北京北海公园,北京本地人,北京宾馆,北京菜,北京餐馆,北京餐厅,北京茶油鸭,北京昌平地图,北京朝阳大悦城,北京地产,北京地铁,北京地铁13号线,北京地铁16号线,北京地铁1号线,北京地铁3号线,北京地铁查询,北京地铁电话,北京地铁公司,北京地铁规划,北京地铁时间,北京地铁线路图,北京地铁运营时间,北京地图,北京房地产,北京格林豪泰酒店,北京工艺品,北京供暖,北京购物,北京购物攻略,北京购物中心,北京簋街,北京果脯,北京航班,北京航空,北京好玩的地方,北京后海,北京胡同,北京胡同游,北京怀柔旅游,北京纪念品,北京交通图,北京景点地图,北京酒吧,北京酒店,北京剧院,北京烤鸭,北京空气质量,北京老胡同,北京厉家菜,北京旅行社,北京旅游,北京旅游包车,北京旅游公司,北京旅游攻略,北京旅游景点,北京旅游团,北京美食,北京美食攻略,北京明天天气,北京木偶剧院,北京鸟巢,北京七日游,北京气象局,北京前门建国饭店,北京青年旅行社,北京桑拿,北京桑拿论坛,北京商业地产,北京石景山万达广场,北京实时天气,北京食品,北京市朝阳区地图,北京市文化局,北京水果,北京顺义地图,北京四合院,北京酥糖,北京糖葫芦,北京特产,北京特色酒店,北京特色美食,北京天气,北京天子酒店,北京铁路,北京土特产,北京王府井,北京五星酒店,北京西城区地图,北京西郊宾馆,北京洗浴,北京香山,北京小吃,北京新闻,北京烟袋斜街,北京演出,北京演出公司,北京夜店,北京夜色,北京夜生活,北京一日游,北京游玩,北京长城,北京长城饭店,北京长城门票,北京长城一日游,北京中国国际旅行社,北京周边两日游,北京周边游,北京住宿,昌平旅游景点,炒肝,陈奕迅演唱会,大兴地图,大运河公园,大众点评,稻香村,房山地图,凤凰旅游,古长城,国家大剧院演出信息,国子监街,航班动态,航班号,航班取消,航运界,鹤峰茶,后海酒吧,胡桃里,金拱门,京八件,京港地铁,景泰蓝,九门小吃,居庸关长城,菊儿胡同,兰桂坊,朗园,六必居酱菜,卤煮火烧,驴打滚,帽儿胡同,密云天气,明长城,慕田峪长城,拿铁酒吧,南锣鼓巷,南长城,内画壶,三里屯,史家胡同,世界公园,首都机场,天马旅行社,豌豆黄,万里长城简介,万象城官网,王府井大街,五道口酒吧,西单大悦城,小红书,小南国,蟹岛度假村,秀水街,演出票,远东百货,长城的象征意义,长城历史,长城资料,职工之家酒店,中山音乐堂
Aug-13,6334,2776,2477,12017,305009,20850,2374098,7602,4541,18912,15423,8717,9611,239578,10638,1362,12652,5762,3093,4719,4353,6618,7135,4678,555450,12828,10770,15574,10011,12044,4074,5076,13227,29975,195160,38263,609345,9790,6927,3241,1527,11148,9702,5797,14601,5716,5563,6424,55013,23380,14119,5991,5110,5692,6731,7946,11732,24004,13202,37144,29917,5698,4223,22306,93489,3777,4669,81971,46042,8616,25735,13816,11529,6621,10630,4674,9770,5037,24417,7208,3368,1948,4770,11370,2282,6508,5332,2768,6556,12671,3305,3868,47582,5023,9028,4166162,1136,5379,8539,17204,4012,6025,6116,9225,13379,41818,37053,4824,7347,4848,93510,2542,7601,42541,11288,16005,5624,7083,5420,7343,5802,13940,18331,5047,11702,47261,4805,2147,1401170,40421,4630,13753,3546,19492,4703,38852,6948,6879,5978,1097,12348,4144,0,7322,10501,36777,11383,10435,5438,284691,4755,6068,11171,19267,6693,13638,6079,17864,9690,65407,3928,2107,58871,4118,44089,97689,12064,12265,5573,1445,8022,6646,29293,817,32933,25380,18912,5492,9803,114,4022,4514,3164,10757
Sep-13,5125,2213,2231,8633,267921,16921,2442887,7215,4281,15102,15687,8663,8123,11398,9167,1456,11268,5560,3478,4391,3910,6169,6486,4511,556261,12246,10142,14109,7909,11261,4335,4850,14204,27898,173020,38584,564918,9778,6001,3497,3980,9709,8793,5087,11701,5930,4218,6080,49798,19500,14093,5462,5108,4674,6518,7438,10553,22363,12331,36524,28761,5091,3478,21211,98357,3502,4284,77539,44909,8606,22241,12937,10481,5138,10053,4591,7545,4333,21377,6818,3428,2114,4475,6974,2259,6414,5101,2662,6312,13811,2860,4527,48315,4897,8336,3684700,994,5481,7919,14433,3966,5550,5560,8497,29202,39833,31034,4337,6386,3806,110728,2775,7688,37836,10430,17786,5114,7575,5273,6403,4867,19431,17089,6500,11303,39004,4595,2370,1157114,67999,4408,13827,4173,16576,4641,30331,6301,5700,5999,977,10420,3770,57,8122,12243,30176,10231,10198,5670,259011,4536,6345,11347,17987,6160,11677,6246,22861,8196,60050,3968,3248,55328,4208,37896,77899,10044,10654,8477,1164,7001,6176,25027,1352,27991,16989,16293,5820,8686,605,4634,6829,2690,7533
Oct-13,5253,2143,2732,8501,281571,18479,2393150,7190,4399,12243,17647,9494,8563,10524,8741,1316,9923,5739,2433,4466,3856,6182,7088,4458,524400,12869,11713,16067,9767,10989,4320,4794,14298,25254,169253,34519,511816,9497,5643,3202,12721,10312,8590,5215,14276,5763,4427,5925,42125,18612,14029,5524,4618,4836,6474,6299,10881,19770,8849,38554,50845,5179,3077,14958,76565,3400,4164,62672,41066,6650,22710,12089,10101,5082,12452,4095,6781,3784,15122,6668,2961,2283,4388,6049,1786,6318,5419,2260,6108,13548,3234,4933,41882,4679,8911,3559688,1628,4849,8081,14001,3909,5336,5775,9139,49412,42800,36853,4389,6400,3900,92872,1542,6801,32985,9491,18643,4911,7332,5086,5757,3900,14245,13913,11017,11347,50907,4734,1672,1126149,35245,4465,11225,4307,21609,5206,31208,6236,5075,5549,1205,10221,4297,0,7431,10191,30266,10632,12647,5831,270360,4393,6549,11592,23409,6883,11081,7448,32866,8011,67989,4516,2537,57014,4697,47593,71726,7491,10787,10713,1067,7145,6113,26338,3641,38368,15463,19081,5144,9289,1614,6475,13977,2129,7782
Nov-13,5370,2249,2453,9260,249725,18917,1990675,6546,4335,10993,13512,6125,7674,8758,6207,914,8235,5374,2163,4135,1916,5432,5924,4216,429886,11035,9127,12627,7988,9904,3696,4484,12514,20996,165888,26090,412895,8605,4747,2741,24980,7951,7346,5048,11090,5031,3604,5519,31341,12765,11677,4249,2567,4180,5446,4289,9129,14714,9615,31890,47787,4222,2290,11018,53703,1718,3751,43563,24123,4701,16188,10043,9378,4742,7826,3312,5702,3497,11035,6416,2484,2692,4010,5376,1785,6041,5057,2022,5739,18069,2761,4562,35411,4249,7966,3134594,559,4374,4832,11459,3817,5186,5693,8457,20898,31697,32195,3764,6248,4437,63172,1688,5843,20779,6700,14238,4621,4894,3976,4705,2896,7122,9348,5398,10412,52779,4338,466,1089595,30876,4170,10151,4011,22411,3959,25161,6044,4610,6513,1004,7815,4101,58,6313,9534,27863,7739,7698,5509,209719,3979,6022,10538,25934,6462,10312,6416,17355,7437,50042,3829,2304,49240,4391,29048,63340,6174,9895,11513,1790,6051,5813,23075,3441,27796,11382,15982,5339,10621,665,5759,17293,2787,8500
Dec-13,5846,2136,2098,9944,258901,14554,1922380,7121,4351,13499,13737,5412,6793,8798,5471,1219,7524,5489,2083,4406,2624,5497,6638,4212,474268,14347,16424,14464,98033,10532,4238,4775,16133,18689,184297,31307,392930,8023,4890,2463,4694,7955,7712,5142,10524,5261,3724,5977,30265,12130,11073,4214,1379,4236,5052,4031,9595,15303,12801,31169,53707,4132,2436,12636,55953,2784,3868,40411,17957,4838,16023,10717,7858,5453,8341,2542,5613,3478,13303,6258,2796,1996,4837,5520,1939,5944,5285,1765,5977,14297,3395,4715,40379,4575,8141,2717198,966,4838,4943,11507,3828,5176,5885,8751,8227,32427,34652,3608,6977,4349,55982,1964,5758,18217,6617,11340,4469,4903,3934,5362,2676,6706,9201,4893,127241,53863,4402,237,1199574,34649,4231,9780,3996,28575,4778,24524,6261,6323,7022,467,7626,3900,0,7538,11291,28498,8323,6752,5228,186155,4014,6063,15239,24221,6725,9182,5593,9546,7990,50792,3635,2252,51695,4530,23684,71196,6352,10695,6325,2046,7153,6104,29574,5454,27841,13081,13587,6554,9804,63,3540,5262,2743,8632
Jan-14,5292,2926,2105,9682,257437,14305,2104875,6731,4375,11533,14488,5386,6254,7678,5673,1167,7449,5284,2244,4327,1619,5241,6481,3946,421644,11901,12230,14772,13981,9682,4346,4357,10745,21485,176186,40623,337451,6947,4715,2051,3274,7968,7962,5186,9782,6626,3601,6164,32428,12043,9987,4240,959,4355,5053,4783,9039,13917,10669,31927,49872,4159,2037,12956,56893,2604,3176,51709,17661,4918,15565,11385,6549,5317,7241,2393,5504,3961,14064,6141,2524,1231,4360,5241,1276,4991,4993,1703,5360,12835,3676,4593,57090,4412,7469,2330266,121,5125,5286,11802,3230,4998,4737,8681,6589,31391,33493,3476,6689,3784,121662,4097,5596,17509,6675,10199,4221,4346,4384,4920,1792,6990,9686,3716,57302,51421,4148,61,1209773,54194,3759,9165,3751,26161,3957,26298,6348,5458,6705,855,7766,3673,0,12805,9360,26704,11212,6191,5030,154737,3771,6681,12834,26593,6232,9454,5464,8640,7439,55701,3099,2271,52004,4207,20058,73223,6974,15058,4636,3000,5895,5585,29387,5233,32287,11512,13879,6108,9032,61,2147,3097,2158,7758
Feb-14,5898,2552,1908,10283,261180,16828,2571183,6589,4384,10676,14129,6199,7006,7204,5934,1281,8213,5213,2109,4291,1833,5423,6144,3897,409577,11193,13961,19923,11323,10691,3674,4089,12240,13406,204578,44829,361085,8096,5132,2255,4098,7539,7642,4647,11635,4664,4349,6166,36206,13053,10759,4263,1045,3996,4954,4840,9323,14736,10561,26528,91050,3868,2579,13849,60378,2368,3174,52007,22756,5766,15817,10712,9198,5010,8055,2926,6864,3606,14815,5865,2887,2066,3949,5821,1685,5597,4931,1780,5493,19089,2214,3995,30676,4397,7545,3634088,286,4061,3509,11813,3385,4943,4369,7679,8413,30276,32716,3919,5981,2996,85628,3319,4979,21737,7916,12195,3973,5853,4467,4782,2864,7599,9728,3392,27579,46654,4114,242,1254927,38712,3675,9903,5071,24119,4385,28194,5946,5758,5193,1445,8988,3138,0,7802,9843,30958,12080,7061,4874,124348,3879,5754,11339,30258,7069,11398,5198,10082,6691,77674,3692,2131,51151,3958,25796,67790,6756,17003,8841,3256,5662,5292,25661,7783,27198,10023,13819,4653,7936,236,3309,6168,2018,5950
Mar-14,7284,2844,2348,10059,316835,16721,2694960,7010,4669,13039,16271,6919,7354,8994,8000,1314,8952,5959,2332,4522,2040,5739,6888,4444,451611,13094,15395,17609,11367,12923,3939,4666,11533,12337,219164,45256,462744,8413,5579,3016,5143,8433,8212,5303,13774,5413,6783,7131,44368,16462,13166,4452,1746,4539,5365,5775,10971,17425,9843,37177,81439,4484,2800,14813,70408,3496,3803,58510,31023,7876,18147,11712,11329,4486,9441,3579,6628,4262,18704,5918,2790,2178,4655,6779,2181,5968,6626,2757,5359,37635,2187,4595,40347,4772,8445,4471240,236,4488,4250,13216,3716,5492,5756,7858,11839,36378,37613,4036,6269,4256,63800,3251,5682,28493,9381,16708,4838,6388,6025,5483,4437,13863,11251,4925,26398,58768,5081,1460,1318698,36193,4313,12134,4763,20482,5468,27735,7733,5353,6205,713,11123,4230,0,6818,11284,29761,10425,9150,6048,173905,4542,5950,11142,30141,7696,12398,6532,27826,7353,69534,4044,2425,64761,4628,42197,81423,7964,17130,8115,3994,6606,6636,26088,7867,32180,13121,17889,4839,8406,624,3837,5493,2646,7229
Apr-14,7946,2939,2302,9318,296820,17949,2719358,6846,4845,24455,19507,9468,7812,8984,10510,1241,10223,6299,2487,4318,2861,5404,13933,4172,444625,13094,16087,19193,11525,12068,3862,4476,10369,14171,221464,51880,445643,7665,5780,2795,1270,8459,9451,5286,16012,5996,3970,6086,55057,21942,14914,4903,3309,5005,5435,7363,11089,19531,9467,44092,64060,4515,3389,18058,96794,3617,3921,76780,40872,7403,20876,14322,12882,4713,10153,3656,7057,4310,22570,5568,2050,1884,4513,7201,2460,6433,6149,2964,5175,21241,2106,4111,44162,4804,10133,4509882,491,4570,4437,14599,3564,5932,5990,7689,13131,40720,34228,4165,6127,3939,54140,2822,5709,40669,11540,20460,4559,9386,5514,6014,5317,23129,13987,5937,25493,72409,4532,3545,1443871,40637,4360,13455,5292,25094,6011,23562,6513,4756,5774,1301,12185,4297,57,7521,10438,32330,12406,11575,6161,137658,4630,6224,13749,37418,7683,15313,7274,31291,7232,77498,4436,2573,59117,5002,61888,71303,9237,22589,7521,4171,7363,6724,27987,7547,31635,22362,19013,4608,7878,788,3487,4807,2137,8262
May-14,7638,2864,1480,10067,309000,17130,2707178,7543,4498,35612,17262,8425,7577,13326,9775,1358,10207,6360,2395,4641,3402,4929,10752,4494,433635,13789,17595,21492,14569,12836,4120,4677,10385,12963,227455,47866,425203,9265,5753,3554,1343,8854,9090,5397,15573,5891,4189,6173,49138,21661,14215,5292,2534,4993,5229,6476,11244,19808,11562,44077,48861,4655,2662,23038,80529,3200,4170,68976,35161,7419,21878,13690,14216,5450,11001,3895,8075,4944,22482,5718,2514,2325,4958,9589,2528,6389,6126,3174,5537,22065,2078,4280,43888,4884,10526,6500222,544,4630,4874,15838,3649,5622,6281,7039,10839,39036,37455,4354,6487,3876,65516,2803,5872,35579,10048,17470,4719,5632,6528,6517,4964,18515,12995,4752,21266,66884,4673,1771,1618476,44569,4402,11943,4864,26341,5369,26214,6679,5532,6092,2631,11443,4443,57,7389,25583,33773,12166,10487,5902,157762,5057,7055,14505,38587,7329,21382,9356,22951,7581,72093,4474,3104,58644,4897,50900,74639,8414,27359,7122,4652,7041,6673,30211,8052,33476,23700,17907,4987,7781,482,3662,4474,3042,10876
Jun-14,6713,3134,2753,10552,292467,17622,2861531,7558,8008,30442,14580,7802,7137,22854,9376,1148,10018,6035,2358,4357,3595,4638,7435,4079,405577,13796,12323,19842,12019,11236,3831,4172,8768,11635,207137,53252,406673,8828,5101,3308,1229,8141,8575,4962,14311,5085,4646,6958,46180,18945,12922,4624,1834,4789,4865,5953,10394,20097,11710,41281,38196,4501,2323,25185,77191,3080,3989,82190,31368,10095,20071,14019,10880,4955,10569,4458,10527,4797,26370,5616,3278,2069,4503,13003,2416,4601,6215,2815,4996,17704,1828,3725,39287,4821,10957,6741836,179,4556,4280,15578,3556,5197,6409,6333,9501,36172,34933,4200,6234,6217,60524,2741,5909,36488,9607,21733,4468,4461,13141,7713,4508,14265,13192,3850,16878,56560,4323,2331,1557619,35325,4284,10670,4308,24411,4854,30162,6597,5174,5854,2471,9512,3979,0,6751,12239,30596,10800,9091,5451,93069,4931,6915,12732,35198,6860,21599,8597,19204,7627,64808,4099,2947,60509,4459,39088,70938,9741,21227,6399,4201,7168,6435,30296,8903,31963,23771,17895,4945,7916,1084,3272,3272,3121,11060
Jul-14,5984,3148,3065,12824,314583,22300,3740994,8215,11112,31201,16182,10041,8157,783662,12490,1327,13448,6340,2671,4740,3935,4669,6962,4164,529576,25132,13559,25372,17591,12951,4318,4514,10495,15151,250886,63779,504601,8726,5512,3409,1223,10199,10632,6067,17829,5717,5136,6989,57112,27311,14515,5029,2657,5954,5416,7722,11486,27578,13511,48320,44891,5168,3335,32006,120658,3415,4518,141670,41798,16423,24526,17398,9618,5627,11878,5304,9109,5205,37504,5938,2801,2219,4593,10652,2465,5483,6035,3107,5348,18649,2302,3950,45162,5383,12880,6508186,180,5169,5014,22662,4332,5658,6968,7040,11295,45900,39876,4999,7745,7923,60194,2299,6238,52344,11774,19568,4656,5191,6291,10905,6296,20601,21289,3889,19907,57347,4572,2459,1612281,41596,4497,11495,4536,29638,5182,39299,7895,12556,6169,2391,12241,4493,114,7408,10024,34010,13619,12067,5698,110471,5029,9355,14508,39789,7562,21667,7546,21734,8653,88160,4546,2979,69667,4817,53290,73713,14404,24593,7410,4899,9216,6552,39535,13158,35442,33531,23144,5495,7890,64,2953,2777,3910,14018
Aug-14,6074,3011,2258,11251,316553,23475,4008376,8070,7017,17025,18307,11293,8172,22878,12759,1413,15039,6734,2719,4773,4018,4556,7041,4314,506981,17451,13865,24610,16321,11739,4108,4398,10132,15071,244939,62467,492767,8926,6101,3609,2525,10408,11279,6114,18063,6650,4291,6482,58931,24492,16020,5424,2530,5507,5659,7604,11146,28352,11641,51277,38694,5180,3116,29596,111478,3413,4533,115118,39670,14657,25481,17356,9565,5945,13093,4631,7465,5681,31533,5843,2888,1912,4587,8332,1869,5707,5756,3198,5062,21771,3405,4332,44672,5773,14004,5985476,60,5090,5367,22692,4189,5383,6631,7894,15667,44716,40078,5094,7542,6643,61080,2683,5853,52321,11930,22790,4804,4831,8163,9340,5877,19704,21862,4145,21351,66265,4588,2856,1623322,60120,4550,10584,4909,28756,5294,30361,7836,6286,6131,2017,11617,6327,0,8779,10145,35142,15468,14564,5589,122191,5582,8733,16990,45523,7635,20856,8489,28178,8064,91998,4726,3013,68951,4831,62619,69377,12656,23315,9253,5429,8804,6161,42237,18695,37273,32669,23540,6280,8794,58,3252,3876,3675,12306
Sep-14,6751,2402,2380,9147,289813,18332,3893650,7510,6416,11668,17770,10860,7197,323448,10487,735,12323,6515,2540,4498,3578,4008,6750,3830,499266,14302,14160,23119,15182,11227,4180,4501,11005,13896,205089,59950,439562,8540,5316,3833,3670,9191,9848,4989,14162,6640,4338,6237,47564,19238,14786,4635,2969,4832,5758,6849,9860,23184,9934,48816,38238,4699,3133,24699,100852,2693,3920,92409,35179,10910,23194,14477,11572,5065,12305,4135,7319,4693,25683,5889,2229,1572,4363,7936,1826,5127,5918,3135,4902,21411,3049,4843,46505,5378,12416,7272342,121,4932,4840,16653,3850,5183,6334,7642,30627,41838,39177,4546,6599,5454,47594,2381,5348,44848,10055,26046,4560,4727,11170,7514,5062,21194,17023,3820,19747,57396,4417,1997,1271636,69549,4384,10522,5113,24422,4401,27121,7520,6356,5388,1688,10248,6586,0,9594,11024,34844,12452,12174,5627,101418,5175,8197,17295,36677,7010,22378,7657,29103,7120,66742,4400,3200,60428,4825,53211,70759,10939,18609,11209,5298,6994,5903,34520,18935,33286,26081,19802,5519,7995,119,4553,6790,3887,8537
Oct-14,8587,2686,1874,9861,242185,18303,4479077,8091,6018,11513,22534,12272,7582,10432,10460,619,10216,6917,2077,4361,2274,3878,7302,4504,535850,15214,14746,22335,14847,10682,4235,4816,11428,13906,222227,57705,427338,9505,5092,3542,13002,10095,11106,5283,15552,6337,4502,6072,49107,20615,16772,4484,1376,4934,5738,6273,11019,20674,12369,51889,63992,4994,2830,21932,90525,2250,4111,72668,34686,8504,24942,13911,14229,5358,17042,3892,7339,4795,21451,6474,2543,1457,4727,7423,2182,5351,5711,2364,4867,20878,2721,5448,43544,4831,13522,9086924,931,4638,5239,18060,3624,5279,6860,7962,53454,43869,42697,4658,7122,6058,46456,2546,6132,37918,9798,25612,4496,4170,8287,6822,4307,15108,13552,3290,23694,57006,4801,1759,2042239,44336,4396,8940,5555,25767,5022,22808,7598,5386,5087,370,11286,6675,0,9325,11387,36951,13600,13906,5999,100082,5400,8172,18524,37468,7382,20820,9821,36099,7653,81277,6140,3157,64664,4652,57217,69355,8497,16903,16038,3698,7613,6400,35461,20038,33612,22247,23517,4691,8288,501,7408,15296,4054,8415
Nov-14,8468,2720,1426,9412,219486,17686,3784272,7033,4937,10643,18824,8676,6976,9358,7878,1132,8724,6540,1822,4355,1133,3723,6226,4080,536297,14507,16237,20287,15542,8431,3994,4888,11220,11114,202254,46114,373700,8120,4782,3038,29725,8122,8652,4872,12366,5863,3744,5783,37458,15427,14400,3975,430,4263,5142,4693,9956,16785,12222,51860,55925,4418,3013,17547,54972,1009,3365,52512,23575,5924,19395,12304,10701,4919,13145,2570,6370,4016,14252,5778,2211,1265,4419,5717,2077,5338,5736,1761,4625,18759,2502,5199,40843,4432,11046,8127824,323,4576,3942,15262,3392,4936,6532,8213,26974,38147,42792,3849,6414,5025,41252,2326,5626,25853,7708,20752,4450,2663,5533,5716,3338,10114,9911,1874,20088,54881,4537,687,2983296,43690,4095,7118,4846,23728,4051,21788,6970,4877,5305,867,9991,6809,0,8845,12359,38703,9986,9561,5806,73552,5669,7478,17180,49106,6990,16393,7959,21208,6998,63245,3846,2556,57089,4914,37417,69593,6609,23728,16850,3302,7020,5958,35644,19342,31201,16126,18211,4532,9070,310,6196,21505,3829,9614
Dec-14,8708,2531,1272,9896,234801,16056,3807388,7994,5560,11993,20030,8687,6685,9076,6669,638,11376,6820,1653,6267,763,4001,12498,3944,859860,14189,18391,18669,19782,11240,4785,9058,13775,13918,240958,39543,385110,7759,3902,3174,6802,7904,8653,5135,14987,6093,3536,6397,35463,14126,12967,3292,309,4296,5283,4938,10330,20623,15656,49073,33986,4426,2993,20080,55673,833,2675,54628,21985,4871,22321,11730,9254,5304,11333,2606,6192,3600,17516,6079,3008,1813,4437,6072,1648,5660,5738,2168,4644,20206,3161,5464,42778,4971,10881,7472366,851,4849,4300,14203,4406,5189,7815,10058,9408,37558,39746,3276,7310,5866,43190,2349,5585,23900,7115,18756,4348,2876,5213,7005,1745,7462,12586,365,20331,58468,4864,313,1937375,43989,4132,9173,4990,29790,3504,24905,7690,7148,4832,1270,9882,7410,0,9111,23946,34818,9069,6859,5295,68400,5382,7449,20190,43419,6315,15768,6829,12218,7771,57460,3821,2293,69058,5062,24860,72323,8005,25960,8857,4157,7238,6534,41101,27360,32824,17353,16754,5855,9338,256,3859,6737,3974,14956
Jan-15,9110,1957,1258,9410,252889,17737,3881959,7722,4649,10529,15262,7512,7028,9136,7481,555,9332,6795,1747,8752,690,4018,6777,4235,590602,12878,14192,17376,19348,10159,4228,4934,12590,15259,232026,24464,374947,8616,5306,2456,4444,8325,9611,5053,13753,6659,3169,6037,41359,16391,12335,3533,182,4522,5466,5404,9903,18175,14550,46638,40360,4705,3702,19838,56875,1118,2720,58017,21290,6062,21147,12945,8199,4942,11362,3162,5976,3498,19983,5866,2367,1141,3006,5526,1544,5259,6447,2260,4798,19524,3522,5125,46167,4872,12036,8131928,574,4640,4886,14694,4363,4718,5984,8963,8866,37644,42317,3996,7142,4283,41514,2330,5512,23315,7928,15525,4479,2649,4630,8485,1908,7061,10552,1033,20303,48944,4513,262,1912757,51309,4074,9436,4287,26888,3495,26222,7864,7212,4881,1135,10088,7418,0,11735,15107,32628,10307,7827,5243,73770,5200,7788,20193,43118,6117,15720,6722,12436,7372,63761,3675,2609,64289,5745,27798,66970,10637,19104,5682,3944,7019,6513,36125,27318,34408,17343,16748,5156,8543,312,2993,5358,4093,11110
Feb-15,8497,2120,1016,8746,228755,20500,3856453,5794,3912,8018,19619,7205,6793,7922,7239,833,8121,5780,1196,4441,448,2474,5777,3150,412288,10361,9713,206026,11944,8857,3686,3757,7913,18394,198179,30732,275773,6828,4611,2226,3726,7387,8653,4558,11332,6019,3485,5295,35701,13913,10654,3400,246,3617,4799,5571,8056,14343,11279,39189,31218,4022,2307,14930,55649,1173,1942,61212,21375,5439,18051,12831,8278,4606,9012,2674,5515,3260,15745,4956,2063,1117,3346,5412,468,3958,4493,1389,3751,23481,3108,4104,39852,4558,10721,7435254,183,3890,4132,13979,2707,3920,4421,6577,7474,30560,31502,3677,5763,2080,34790,1397,4635,23779,6914,14442,3318,3573,5942,5301,2304,8424,9579,1102,15832,34537,3560,758,1816588,58107,3244,9772,3554,21983,3259,27469,6978,5636,4123,1797,7610,6489,0,19282,9717,27580,9089,8561,4251,55121,4251,7205,14781,34739,5158,16455,6042,13461,5877,61790,3194,1391,49374,6728,26972,65904,8762,14811,3679,3492,6357,4442,35536,28454,33452,12786,13197,4425,9562,241,2797,3320,2601,8271
Mar-15,11718,2203,2132,9337,289405,24851,5278859,7096,4364,10246,18555,8752,7832,9080,10349,742,9733,6553,2083,5167,1209,4140,7969,4393,621758,14794,14137,21641,162208,13284,4128,4772,12998,35226,328797,35312,497767,8736,5838,3133,5320,8275,8401,4861,15079,5881,3449,6674,47539,21639,14070,3743,1164,4142,5584,6973,10823,19069,11522,46877,59414,4647,2119,22519,65756,1439,4030,70051,32240,6319,21449,13636,12032,4356,10517,3550,6723,3758,23457,6166,3416,1692,3956,6474,2976,6349,7705,3616,5346,44774,3821,4640,38674,5250,13204,11334836,194,4862,4317,21466,3637,5526,6876,7991,12571,36878,38552,3977,6303,4486,44142,2134,5774,34837,9900,21238,4817,4517,7577,7540,4638,15940,11190,3191,19206,68206,5053,1577,2119515,53184,4424,12008,4505,19706,3717,24117,8194,5451,5379,2004,11032,8724,0,10942,13609,44434,9716,11059,5738,57024,5073,7980,17457,39820,5961,20804,8281,21423,7215,66343,4001,2094,62185,18684,44290,62457,11694,18582,8775,3619,7334,5645,35406,48254,36659,16786,17672,4672,7643,559,4718,8143,4402,9550
Apr-15,11626,3244,1708,10326,245896,26504,5242467,7166,4314,9121,20134,10574,7946,9932,12731,816,9580,6579,1748,5039,2628,4000,8084,4247,580549,13565,13568,27616,19656,13132,3761,4698,13402,39494,343332,36560,468230,7724,5758,2972,1716,8626,9366,5034,18143,6120,3830,6094,59877,28298,15467,4118,1900,4786,5385,7682,10714,19701,13131,48409,40323,4639,2313,20922,83273,2477,3791,91866,38023,7222,22923,16120,19949,4522,13010,3787,8382,4405,19857,6255,2977,1114,3647,10840,2743,5923,7753,3350,4683,30271,2556,4099,41427,5081,15105,17835474,1480,4554,4242,28189,3405,5641,6342,9341,14009,37581,37917,4257,6224,4257,41616,2467,5968,43207,11608,24858,4037,5009,9288,7084,5272,23689,12154,3906,20928,73326,4690,3343,2316729,48388,4579,10383,4623,21542,3857,25208,8185,6335,4941,2498,12688,9992,122,10951,13272,39231,11124,17623,5586,52812,5057,7422,15593,40901,6164,32365,8676,35742,6804,76013,4339,1827,62995,5981,58373,61245,10359,20573,6338,3642,8585,6047,33975,44802,31886,25569,18146,4862,7111,313,4558,5880,3913,10054
May-15,12000,2508,1396,10506,254593,25631,4940415,9548,4395,9500,19655,10116,8400,12178,12293,936,9044,6645,1949,5043,5246,3668,7944,4206,558159,14734,13726,22761,15136,9964,4246,4593,14467,39286,345442,34778,435262,7558,5765,2845,1105,8316,8978,5087,18667,5780,3752,6354,53260,26413,15538,4690,1151,4386,5329,6718,10907,21194,13426,52329,29897,4466,3577,20506,69164,3616,3580,78809,37446,6681,22826,15633,15661,4726,15057,3801,7850,4649,19718,6293,3769,1384,3411,9544,2887,5973,6864,3835,4508,24785,2146,3902,43224,4975,14510,16050606,692,4561,3966,19022,3674,5413,7226,13367,11602,40405,36966,4051,7274,6128,44154,2548,6208,39462,10198,20951,4506,4634,8793,7953,5034,16285,12264,3489,21366,61188,4777,2133,1987763,43995,4742,10004,4639,24539,3794,31087,8698,10013,4369,2259,12747,12276,0,10516,12970,38813,9678,13079,5765,57294,5091,7077,14568,36762,6211,32850,10748,30846,6800,72962,4219,1527,64154,5851,53883,70846,9259,20062,5287,4630,9716,6457,33674,64326,31202,26324,20510,5140,7093,822,4400,5467,3743,12480
